96	348	154	332	210	76	37
97	325	357	439	173	162	38
98	472	328	338	356	36	11
99	362	176	221	150	456	39
100	11	237	5	183	340	5
101	476	173	5	185	237	12
102	323	47	283	43	25	8
103	9	233	4	187	240	5
104	309	59	475	168	132	40
105	475	166	293	51	78	10
106	321	207	476	205	141	41
107	209	161	4	183	156	33
108	323	60	282	53	38	8
109	474	281	226	355	109	11
110	12	236	475	183	135	13
111	476	288	259	351	38	11
112	163	228	155	129	81	42
113	10	234	8	183	167	5
114	8	233	7	182	220	5
115	10	236	22	179	172	5
116	269	115	323	46	63	2
117	9	236	10	183	198	5
118	11	236	19	179	155	5
119	325	97	475	166	175	17
120	475	277	228	357	112	11
121	312	82	323	44	20	8
122	4	183	329	96	232	43
123	288	57	282	48	44	8
124	11	236	145	236	45	44
125	6	223	477	184	233	13
126	475	181	16	228	85	34
127	282	43	316	81	22	8
128	325	357	223	355	72	45
129	246	356	477	281	109	1
130	307	357	6	227	230	46
131	162	220	477	189	204	47
132	23	320	4	185	97	48
133	211	357	50	266	124	49
134	477	157	323	40	202	10
135	12	236	6	185	170	5
136	299	63	477	159	192	40
137	4	226	7	183	191	5
138	477	185	108	221	198	30
139	323	61	284	65	30	8
140	103	234	11	239	61	50
141	8	233	7	183	293	5
142	475	294	434	291	20	51
143	477	302	389	356	124	11
144	473	161	335	94	115	10
145	5	181	467	170	288	7
146	282	40	322	47	26	8
147	292	40	183	356	348	52
148	299	71	477	162	179	40
149	475	284	269	357	110	11
150	464	159	385	124	45	10
151	371	117	293	46	99	53
152	473	188	15	173	134	12
153	12	235	8	184	166	5
154	475	182	42	206	227	34
155	293	46	346	93	24	8
156	475	305	370	357	82	11
157	370	105	475	171	89	17
158	52	204	12	181	151	54
159	424	357	475	347	29	1
160	477	320	402	357	46	11
161	467	173	335	150	103	55
162	323	50	292	46	33	8
163	80	223	474	196	66	56
164	265	357	477	276	127	1
165	391	357	476	325	51	1
166	441	278	321	59	125	57
167	477	165	301	69	220	10
168	315	83	284	49	67	8
169	120	129	194	121	34	26
170	254	357	155	356	102	58
171	269	112	310	106	39	27
172	79	225	294	57	75	59
173	325	151	11	183	64	60
174	321	97	321	145	29	61
175	477	166	323	47	200	10
176	323	47	259	133	102	8
177	125	353	144	126	171	62
178	292	41	475	154	48	40
179	11	239	12	179	122	5
180	10	238	49	209	39	63
181	9	233	474	195	200	13
182	66	182	147	125	104	64
183	7	231	475	189	228	13
184	138	112	306	148	141	65
185	318	88	374	114	67	66
186	5	185	456	169	257	7
187	345	153	477	193	75	67
188	476	179	9	181	95	12
189	179	356	307	146	419	68
190	270	133	304	122	22	27
191	353	109	392	170	116	69
192	470	344	441	354	23	11
193	238	121	285	43	21	2
194	406	132	477	162	68	20
195	142	357	326	179	296	70
196	196	357	301	326	45	71
197	14	236	369	154	87	72
198	282	51	475	176	140	40
199	293	140	6	183	135	60
200	368	163	324	154	50	73
201	7	232	7	183	208	5
202	255	357	475	282	143	1
203	396	124	421	142	28	74
204	201	162	12	181	156	33
205	414	133	468	152	55	20
206	278	183	291	45	21	75
207	316	83	115	133	162	76
208	477	176	366	113	122	10
209	477	286	304	355	60	11
210	475	284	359	357	99	11
211	477	297	372	357	76	11
212	447	289	312	357	55	11
213	322	56	282	51	20	8
214	444	342	318	352	52	11
215	477	300	344	356	100	11
216	9	231	80	246	44	77
217	349	104	308	75	50	8
218	11	126	193	119	67	78
219	248	357	477	287	117	1
220	207	116	318	81	89	79
221	142	118	477	179	222	3
222	4	183	477	171	278	7
223	318	91	475	183	160	17
224	4	228	74	249	25	77
225	118	216	10	182	138	31
226	477	158	322	51	209	10
227	11	237	9	181	206	5
228	217	357	319	356	215	80
229	293	48	323	40	20	8
230	477	344	406	357	78	11
231	57	243	5	302	71	81
232	477	340	417	357	55	11
233	308	76	6	183	285	82
234	477	325	362	357	92	11
235	323	60	284	134	35	8
236	269	117	477	162	153	83
237	263	139	290	62	48	84
238	120	162	5	185	160	33
239	340	89	380	112	28	66
240	412	127	477	157	61	20
241	267	357	475	287	95	1
242	475	310	267	357	90	11
243	477	162	323	57	136	10
244	12	234	11	181	146	5
245	477	166	298	77	175	10
246	341	91	475	160	102	17
247	11	236	8	183	158	5
248	424	357	477	311	51	1
249	9	233	11	180	184	5
250	475	191	7	181	141	12
251	228	357	476	271	117	1
252	477	189	9	230	116	34
253	324	45	285	60	27	8
254	477	180	293	47	185	10
255	184	357	129	356	243	85
256	11	239	8	182	219	5
257	9	233	12	181	197	5
258	8	231	7	183	212	5
259	289	57	314	61	28	8
260	172	357	130	357	22	85
261	473	291	316	356	84	11
262	293	40	312	115	54	8
263	11	232	11	181	145	5
264	10	238	476	185	246	13
265	477	175	6	223	255	34
266	338	105	477	178	176	17
267	334	104	477	173	121	17
268	171	357	477	315	113	86
269	138	109	97	130	140	25
270	302	61	314	121	52	8
271	475	282	369	356	151	11
272	315	61	476	173	121	40
273	90	357	144	118	219	62
274	315	58	289	56	22	8
275	477	278	398	332	48	51
276	477	281	395	321	54	51
277	314	121	381	147	71	87
278	8	233	9	181	304	5
279	338	126	295	355	248	88
280	477	278	325	356	83	11
281	411	136	476	179	76	20
282	394	156	328	357	239	89
283	10	236	9	181	248	5
284	382	112	291	47	36	53
285	473	289	433	315	34	51
286	46	136	7	182	155	90
287	282	46	323	48	24	8
288	101	135	195	122	34	26
289	308	60	475	154	167	40
290	10	233	6	183	179	5
291	475	170	322	46	147	10
292	12	242	473	318	181	91
293	4	187	464	166	281	7
294	296	155	12	180	60	60
295	477	158	165	355	299	92
296	317	85	282	50	74	8
297	8	231	242	220	87	32
298	342	92	10	178	224	82
299	477	167	318	59	144	10
300	244	221	260	147	161	93
301	121	129	353	196	29	94
302	353	357	474	321	61	1
303	477	176	184	165	239	95
304	136	121	6	179	112	96
305	98	137	140	163	89	26
306	308	60	475	171	90	40
307	285	115	477	162	153	83
308	111	135	150	143	46	26
309	187	166	5	183	82	33
310	474	294	304	354	24	11
311	282	47	323	48	21	8
312	14	236	209	205	245	32
313	213	205	241	221	23	97
314	243	220	475	180	109	98
315	314	163	177	356	173	99
316	306	220	196	356	86	100
317	293	45	292	45	53	8
318	180	165	8	179	37	33
319	477	178	287	152	127	101
320	274	146	6	179	173	60
321	335	98	284	42	71	8
322	323	98	257	356	261	102
323	476	280	325	356	93	11
324	10	236	190	170	239	32
325	477	173	323	49	117	10
326	475	170	18	171	242	12
327	298	357	475	281	90	1
328	10	231	8	181	153	5
329	172	163	4	186	123	33
330	5	228	10	178	250	5
331	11	239	8	181	131	5
332	475	195	254	221	110	103
333	234	213	11	181	108	33
334	10	237	12	181	167	5
335	283	44	321	59	54	8
336	282	63	323	59	25	8
337	319	357	477	304	89	1
338	4	228	11	181	133	5
339	360	357	475	328	58	1
340	4	175	193	183	635	29
341	387	357	477	323	55	1
342	477	198	10	234	258	34
343	284	55	323	46	32	8
344	157	357	291	47	270	104
345	306	79	322	47	21	8
346	313	357	473	313	29	1
347	335	357	477	322	101	1
348	323	49	284	45	34	8
349	323	60	284	43	35	8
350	31	179	10	225	222	105
351	9	232	10	182	176	5
352	475	179	236	218	144	103
353	323	53	283	51	20	8
354	214	204	12	238	116	106
355	475	275	321	355	115	11
356	414	293	349	356	51	107
357	332	97	477	171	113	17
358	192	196	10	182	188	33
359	475	167	284	44	147	10
360	252	154	178	146	68	108
361	477	305	254	356	129	11
362	9	232	11	183	130	5
363	189	150	9	182	65	33
364	429	357	475	331	24	1
365	44	278	163	201	112	109
366	41	282	268	110	164	110
367	477	278	252	357	100	11
368	212	191	243	215	94	97
369	207	184	342	91	152	111
370	15	235	194	197	31	32
371	263	197	323	57	197	112
372	10	238	7	183	154	5
373	9	234	7	182	152	5
374	293	41	475	149	184	40
375	476	189	114	132	209	113
376	477	187	297	77	163	10
377	477	160	380	110	113	10
378	297	57	182	154	80	114
379	283	146	9	182	61	60
380	11	235	11	180	171	5
381	155	166	7	183	72	33
382	475	172	282	153	133	101
383	11	236	152	173	111	32
384	272	146	10	179	102	60
385	138	164	5	185	84	33
386	199	357	475	278	160	1
387	318	61	282	54	30	8
388	6	228	477	179	213	13
389	282	61	321	58	25	8
390	7	231	175	193	118	32
391	475	179	352	105	134	10
392	199	212	197	355	95	115
393	340	356	472	300	24	1
394	323	61	274	356	206	116
395	12	235	195	191	39	32
396	224	204	11	183	106	33
397	476	276	194	356	133	11
398	293	47	475	173	97	40
399	477	279	215	355	50	11
400	475	300	279	355	26	11
401	323	44	283	51	31	8
402	428	356	477	343	41	1
403	477	162	284	43	116	10
404	432	145	292	51	114	117
405	13	236	12	179	149	5
406	477	160	169	357	219	92
407	474	286	170	357	161	11
408	477	279	204	357	148	11
409	477	280	184	352	170	11
410	430	292	163	357	139	11
411	283	49	323	49	23	8
412	477	163	285	43	156	10
413	475	280	180	357	162	11
414	11	238	10	182	125	5
415	476	169	309	79	172	10
416	299	357	475	287	90	1
417	5	218	476	175	230	13
418	475	318	388	356	51	11
419	276	356	475	281	92	1
420	338	357	475	308	62	1
421	7	231	9	178	103	5
422	287	63	325	108	29	8
423	477	170	8	226	282	34
424	11	244	207	355	319	118
425	11	236	9	181	158	5
426	477	177	6	218	231	34
427	11	234	11	180	128	5
428	331	357	476	283	117	1
429	292	41	477	197	184	40
430	437	357	477	337	42	1
431	406	126	319	93	60	119
432	9	233	7	183	175	5
433	18	357	30	321	28	120
434	34	343	287	42	293	121
435	9	233	10	181	127	5
436	477	186	291	47	272	10
437	477	166	338	91	110	10
438	315	82	284	42	40	8
439	432	357	456	347	25	1
440	291	188	312	162	52	122
441	8	233	9	183	328	5
442	476	279	193	357	163	11
443	441	295	281	354	76	11
444	313	178	7	182	204	60
445	473	183	13	241	235	34
446	200	357	474	276	38	1
447	475	167	319	59	81	10
448	474	286	284	357	113	11
449	11	234	309	177	99	123
